transaction_id,transaction_date,store_id,customer_id,employee_id,department,product_sku,product_name,quantity,unit_price,line_total,discount_pct,payment_method,sales_channel,is_return,register_id
TXN-472244,27-Feb-2023,ST-001,CUST-30782,EMP-4342,Sports,SP-405,Jump Rope,1,7.19,7.19,,Gift Card,Curbside Pickup,N,REG-12
TXN-129495,08/03/2024,ST-002,CUST-18285,,Furniture,FU-001,Folding Chair,1,34.99,34.99,,Credit Card,In-Store,N,REG-13
TXN-212923,10/30/2022,ST-010,CUST-57131,EMP-6042,Electronics,EL-201,iPhone Case,1,18.99,18.99,0.05,Debit Card,In-Store,N,REG-7
TXN-583179,25-Apr-2024,ST-002,CUST-23831,EMP-5875,CLOTHING,CL-405,Winter Jacket,5,62.99,314.95,0.3,EBT,Curbside Pickup,N,REG-2
TXN-547837,05/23/2024,ST-008,CUST-37336,EMP-1375,Furniture,FU-102,Bookshelf 5-Tier,1,89.99,89.99,,Cash,Online,N,REG-6
TXN-245484,10-28-2022,ST-003,CUST-32744,,Furniture,FU-405,TV Stand,4,119.99,479.96,,Gift Card,Curbside Pickup,N,REG-11
TXN-495364,05/26/2024,ST-002,CUST-88578,EMP-7065,Sports,SP-304,Resistance Bands,3,12.34,37.02,0.05,Debit Card,In-Store,N,REG-14
TXN-748157,06-May-2023,ST-011,CUST-86257,EMP-4983,Sports,SP-203,Water Bottle 32oz,3,14.44,43.32,0.15,Debit Card,In-Store,N,REG-12
TXN-201180,06-18-2024,ST-009,CUST-35997,EMP-1261,Furniture,FU-102,Bookshelf 5-Tier,1,89.99,89.99,,Debit Card,In-Store,N,REG-1
TXN-838818,04/28/2022,ST-006,CUST-61219,EMP-7938,  Furniture,FU-102,Bookshelf 5-Tier,4,62.99,251.96,,Credit Card,In-Store,N,REG-13
TXN-629075,08-May-2022,ST-010,CUST-48870,EMP-2366,Grocery,GR-007,Pasta 1lb,1,1.79,1.79,,Gift Card,In-Store,N,REG-20
TXN-133372,14-Jul-2022,ST-004,CUST-55041,EMP-7357,Clothing,CL-708,Baseball Cap,1,14.24,14.24,0.05,Mobile Pay,Curbside Pickup,N,REG-14
TXN-790746,10/06/2024,ST-002,CUST-39960,EMP-3376,Home & Garden,HG-506,Throw Pillow,3,17.99,53.97,0.1,Credit Card,In-Store,N,REG-9
  TXN-807331,2022-12-07,ST-002,CUST-69425,EMP-8700,Home & Garden,HG-102,Garden Hose 50ft,1,25.49,25.49,0.15,Credit Card,In-Store,N,REG-8
TXN-341883,2022-09-17,ST-005,CUST-26726,EMP-5326,Toys,TY-001,LEGO City Set,2,49.99,99.98,,Check,In-Store,N,REG-4
TXN-487236,08/21/2023,ST-011,CUST-16055,EMP-3371,Sports,SP-001,Yoga Mat,1,22.99,22.99,,Credit Card,In-Store,N,REG-10
TXN-814365,11-24-2024,ST-012,CUST-28645,EMP-7042,Automotive,AU-405,Jumper Cables,1,22.49,22.49,0.25,Credit Card,In-Store,N,REG-3
TXN-749538,11/06/2022,ST-012,CUST-85553,EMP-6929,Beauty,BE-102,Face Moisturizer,1,14.24,14.24,0.05,Cash,Online,N,REG-13
TXN-916142,17-Oct-2023,ST-009,CUST-78619,EMP-9688,Home & Garden,HG-203,Scented Candle,4,11.04,44.16,0.15,Cash,In-Store,N,REG-4
  TXN-818326,10-23-2024,ST-007,CUST-74371,EMP-5701,Beauty,BE-405,Body Lotion 16oz,1,5.99,5.99,0.25,Mobile Pay,In-Store,N,REG-15
TXN-696632,04-May-2022,ST-001,CUST-54689,EMP-8950,Toys,TY-203,  Nerf Gun,2,21.24,42.48,0.15,Credit Card,In-Store,N,REG-13
TXN-861439,07/13/2023,ST-006,CUST-83046,EMP-9879,Electronics,EL-606,Smart Speaker,1,85.49,85.49,0.05,Debit Card,In-Store,N,REG-20
TXN-878341,04-Jan-2022,ST-005,CUST-72591,EMP-8920,Electronics,EL-808,Gaming Controller,2,56.99,113.98,0.05,Cash,Online,N,REG-1
TXN-491413,04/24/2022,ST-008,CUST-19337,EMP-2701,Electronics,EL-707,"Tablet 10""",3,296.99,890.97,0.1,Check,In-Store,N,REG-6
TXN-126858,08-25-2023,ST-011,CUST-94489,EMP-2757,Electronics,EL-707,"Tablet 10""",1,263.99,263.99,0.2,Credit Card,In-Store,N,REG-18
TXN-714980,21-Mar-2024,ST-010,CUST-10015,EMP-2529,Grocery,GR-001,Organic Whole Milk 1gal,1,4.12,4.12,0.25,Credit Card,Online,N,REG-20
TXN-649424,03/09/2023,ST-011,CUST-71083,,Toys,TY-506,RC Car,4,39.99,159.96,,Cash,Online,N,REG-1
TXN-847951,05-01-2022,ST-009,CUST-63291,EMP-3983,Grocery,GR-006,Greek Yogurt 32oz,3,5.98,17.94,0.05,Credit Card,In-Store,N,REG-5
TXN-618810,08/11/2022,ST-001,CUST-88075,EMP-8483,Beauty,BE-506,Razor 4pk,1,11.39,11.39,0.05,Cash,Online,N,REG-15
TXN-259429,03-31-2022,ST-005,CUST-16181,EMP-6939,Automotive,AU-001,Motor Oil 5qt,1,21.24,21.24,0.15,Mobile Pay,In-Store,N,REG-4
TXN-481434,2022-07-02,st-005,CUST-57584,EMP-8511,Automotive,AU-001,Motor Oil 5qt,1,24.99,24.99,,Credit Card,In-Store,N,REG-18
TXN-378886,11-03-2024,ST-011,CUST-94449,EMP-9508,Furniture,FU-304,Storage Ottoman,2,54.99,109.98,,Mobile Pay,Online,N,REG-14
TXN-861420,2022-10-26,ST-007,CUST-59336,EMP-7987,Clothing,CL-708,Baseball Cap,2,11.99,23.98,0.2,Cash,Curbside Pickup,N,REG-15
TXN-786808,06/19/2022,ST-011,CUST-59539,EMP-7942,FURNITURE,FU-405,TV Stand,3,113.99,341.97,0.05,Debit Card,Curbside Pickup,N,REG-5
TXN-534765,03/04/2022,ST-002,CUST-34056,EMP-5457,Clothing,CL-102,Women's T-Shirt,5,9.74,48.7,0.25,Gift Card,In-Store,N,REG-15
TXN-787097,12/17/2023,ST-007,CUST-38941,EMP-5709,GROCERY,GR-002,White Bread,1,2.09,2.09,0.3,Credit Card,In-Store,N,
TXN-434896,01-Dec-2023,ST-005,CUST-37420,EMP-8331,Electronics,EL-707,"Tablet 10""",1,263.99,263.99,0.2,Debit Card,In-Store,N,REG-5
TXN-484189,01/21/2023,ST-006,CUST-60455,EMP-6443,HOME & GARDEN,HG-607,Laundry Detergent,4,12.14,48.56,0.1,Credit Card,In-Store,N,REG-6
TXN-953349,07-24-2022,ST-006,CUST-26436,EMP-3100,Home & Garden,HG-304,Picture Frame 8x10,2,6.39,12.78,0.2,Cash,In-Store,N,REG-16
TXN-679266,2024-09-21,ST-001,CUST-82757,EMP-9796,Sports,SP-001,Yoga Mat,5,19.54,97.7,0.15,Debit Card,In-Store,N,REG-5
TXN-540391,11-Feb-2024,st-009,CUST-22931,EMP-8265,Sports,SP-506,Foam Roller,1,17.99,17.99,0.1,Debit Card,In-Store,N,REG-15
TXN-881032,2022-02-03,ST-011,CUST-60918,EMP-7651,Automotive,AU-304,Car Phone Mount,2,14.99,29.98,,Credit Card,In-Store,N,REG-16
TXN-250169,09-May-2022,ST-004,CUST-91797,EMP-7179,Clothing,CL-203,Kids Hoodie,1,22.99,-22.99,,Debit Card,In-Store,Y,REG-6
TXN-228459,02/04/2022,ST-002,CUST-86492,EMP-4528,Clothing,CL-405,Winter Jacket,2,85.49,170.98,,Cash,Online,N,REG-2
TXN-812898,06/10/2023,ST-006,CUST-25963,EMP-9888,Pharmacy,PH-203,Allergy Relief 30ct,2,12.74,25.48,0.15,Credit Card,In-Store,N,REG-17
TXN-271930,2023-11-11,ST-006,CUST-73474,EMP-9979,Grocery,GR-001,Organic Whole Milk 1gal,2,4.94,9.88,0.1,Gift Card,In-Store,N,REG-15
TXN-751782,25-Jan-2022,ST-010,CUST-37299,EMP-4814,PHARMACY,PH-304,Bandage Assortment,2,5.39,-10.78,0.1,Credit Card,Curbside Pickup,Y,REG-13
TXN-837679,03/15/2023,ST-006,CUST-36222,EMP-9112,Sports,SP-304,Resistance Bands,4,12.34,49.36,0.05,Credit Card,Online,N,REG-10
TXN-141438,2023-12-16,ST-003,CUST-40493,EMP-1570,GROCERY,GR-007,Pasta 1lb,4,1.61,6.44,0.1,EBT,In-Store,N,REG-8
TXN-590180,2023-11-07,ST-012,CUST-59697,EMP-9565,Furniture,FU-001,Folding Chair,5,33.24,166.2,0.05,Debit Card,In-Store,N,REG-11
TXN-415636,27-Jun-2024,ST-008,CUST-54188,EMP-3105,Sports,SP-304,Resistance Bands,1,11.69,11.69,0.1,Credit Card,In-Store,N,REG-17
TXN-162255,03/29/2022,ST-009,CUST-19051,EMP-2477,Electronics,EL-505,Wireless Charger,3,20.99,62.97,0.3,Gift Card,Online,N,REG-4
TXN-167282,02-14-2024,ST-004,CUST-28546,EMP-5835,Home & Garden,HG-405,Storage Bins 3pk,2,16.14,32.28,0.05,Cash,In-Store,N,REG-9
TXN-652381,08/03/2022,ST-004,CUST-78049,EMP-3776,Furniture,FU-203,Desk Lamp,2,26.59,53.18,0.05,Debit Card,In-Store,N,REG-18
TXN-369347,29-May-2022,ST-004,CUST-67143,EMP-6015,Toys,TY-102,Barbie Doll,4,11.99,47.96,0.2,Debit Card,Online,N,REG-11
TXN-581247,2024-10-04,ST-006,CUST-90547,EMP-5617,Home & Garden,HG-102,Garden Hose 50ft,2,29.99,59.98,,Debit Card,In-Store,N,REG-5
TXN-936659,09-Feb-2023,ST-010,CUST-90662,EMP-5510,Furniture,FU-304,Storage Ottoman,1,54.99,54.99,,Mobile Pay,In-Store,N,REG-10
TXN-399900,2023-01-24,st-011,CUST-55378,EMP-8921,Grocery,GR-005,Orange Juice 64oz,5,4.04,20.2,0.1,Credit Card,In-Store,N,REG-7
TXN-331856,08-15-2023,ST-008 ,,EMP-5914,Furniture,FU-203,Desk Lamp,2,25.19,50.38,0.1,Debit Card,In-Store,N,REG-3
TXN-502484,2022-12-13,ST-006,CUST-57067,EMP-1757,Sports,SP-001,Yoga Mat,5,19.54,97.7,0.15,Gift Card,In-Store,N,REG-10
TXN-431836,30-Dec-2023,ST-011,CUST-96423,EMP-2138,Electronics,EL-201,iPhone Case,2,14.99,29.98,0.25,Credit Card,In-Store,N,REG-20
TXN-292329,2022-02-12,ST-004,CUST-14947,EMP-1194,Grocery,GR-008,Canned Tomatoes,2,1.23,2.46,0.05,Credit Card,In-Store,N,REG-17
  TXN-698218,2022-11-06,ST-007,CUST-33764,,Home & Garden,HG-607,Laundry Detergent,1,13.49,13.49,,Credit Card,In-Store,N,REG-11
TXN-858805,04/19/2024,ST-001,CUST-47799,EMP-5727,Furniture,FU-203,Desk Lamp,5,26.59,132.95,0.05,Gift Card,In-Store,N,REG-10
TXN-588669,12-17-2022,ST-005,CUST-75279,EMP-8733,Pharmacy,PH-102,Vitamin D 100ct,5,9.74,-48.7,0.25,Credit Card,In-Store,Y,REG-9
TXN-778659,2024-03-02,ST-011,CUST-18647,EMP-7806,Electronics,EL-505,Wireless Charger,2,23.99,47.98,0.2,Cash,Online,N,REG-18
TXN-778366,06-Sep-2024,ST-011,CUST-29595,EMP-7957,Beauty,BE-304,Lip Balm 3pk,1,4.24,4.24,0.15,Debit Card,In-Store,N,REG-20
TXN-638416,2024-10-10,ST-001,CUST-31348,EMP-3604,Electronics,EL-707,"Tablet 10""",1,313.49,313.49,0.05,Cash,In-Store,N,REG-1
TXN-716606,08/30/2024,ST-006,,EMP-2109,Automotive,AU-001,Motor Oil 5qt,1,19.99,-19.99,0.2,Credit Card,In-Store,Y,REG-9
TXN-362865,05-30-2022,ST-011,CUST-53365,EMP-4842,Automotive,AU-304,Car Phone Mount,3,13.49,40.47,0.1,Debit Card,Online,N,REG-8
TXN-300068,2023-02-15,ST-006,CUST-26472,EMP-5400,Beauty,BE-203,Mascara,1,7.19,-7.19,0.2,EBT,Online,Y,REG-19
TXN-158189,03-Dec-2023,ST-004,CUST-44556,EMP-9243,Home & Garden,HG-506,Throw Pillow,1,15.99,15.99,0.2,Debit Card,In-Store,N,REG-20
TXN-830006,10/15/2022,ST-003,CUST-23595,EMP-6531,Electronics,EL-707,"Tablet 10""",2,313.49,626.98,0.05,Debit Card,Online,N,REG-14
TXN-918587,10-23-2022,st-007,CUST-36613,EMP-3754,Grocery,GR-012,Cereal 18oz,1,4.29,4.29,,Cash,Online,N,REG-1
TXN-239923,10-30-2024,ST-003,CUST-22483,EMP-4410,Electronics,EL-303,USB-C Hub,1,27.99,27.99,0.2,Cash,In-Store,N,REG-6
TXN-416772,06-24-2023,ST-008,CUST-80328,EMP-7006,Toys,TY-001,LEGO City Set,5,47.49,237.45,0.05,Credit Card,In-Store,N,
TXN-865030,24-May-2022,ST-006,CUST-45532,EMP-7980,CLOTHING,CL-001,Men's Jeans,2,34.99,485.84,,Credit Card,Online,N,REG-8
TXN-767594,06-20-2023,ST-011,CUST-79472,EMP-7188,Electronics,TV-001,"4K Smart TV 55""",2,474.99,949.98,,Debit Card,In-Store,N,REG-16
TXN-494302,2023-09-01,ST-012,CUST-45487,EMP-5983,Automotive,AU-203,Windshield Washer Fluid,1,4.99,4.99,,Credit Card,In-Store,N,REG-19
TXN-519497,09/20/2022,ST-001,CUST-56476,EMP-5473,Clothing,CL-304,Running Shoes,2,55.24,110.48,0.15,Credit Card,In-Store,N,REG-1
TXN-868492,07/27/2023,ST-003,CUST-19555,EMP-2375,Home & Garden,HG-607,Laundry Detergent,2,11.47,22.94,0.15,Cash,In-Store,N,REG-2
TXN-536308,15-Aug-2022,ST-011,CUST-97941,EMP-4040,Electronics,EL-404,Laptop Stand,4,49.99,199.96,,Credit Card,Online,N,REG-1
TXN-566311,12-01-2023,st-007,CUST-99386,EMP-4085,Electronics,EL-808,Gaming Controller,1,59.99,59.99,,Debit Card,In-Store,N,REG-12
TXN-860095,21-Jan-2023,ST-006,CUST-56215,EMP-5501,Pharmacy,PH-405,Hand Sanitizer 8oz,4,3.99,15.96,,Credit Card,In-Store,N,REG-17
TXN-330530,10-02-2024,ST-007,CUST-48794,EMP-6114,Home & Garden,HG-506,Throw Pillow,4,19.99,79.96,,Credit Card,In-Store,N,REG-12
TXN-662971,11-Jul-2022,ST-002,CUST-72391,EMP-9864,Home & Garden,HG-405,Storage Bins 3pk,4,15.29,61.16,0.1,Credit Card,Curbside Pickup,N,REG-12
TXN-236956,03/28/2023,ST-008,CUST-46654,EMP-9692,Electronics,EL-404,  Laptop Stand,1,49.99,49.99,,EBT,Online,N,REG-16
TXN-739861,04-16-2024,ST-009,CUST-92671,EMP-2009,Beauty,BE-102,Face Moisturizer,2,14.99,29.98,,Mobile Pay,In-Store,N,REG-1
TXN-171216,30-Apr-2024,  ST-005,CUST-83529,,Pharmacy,PH-102,Vitamin D 100ct,1,12.34,12.34,,EBT,In-Store,N,REG-13
TXN-499279,12/12/2024,ST-012,CUST-92070,EMP-4471,Electronics,EL-102,Bluetooth Headphones,5,79.99,399.95,,Credit Card,Curbside Pickup,N,REG-14
TXN-305472,10-06-2023,ST-011,CUST-13204,EMP-4875,Pharmacy,PH-001,Ibuprofen 200ct,1,9.49,9.49,0.05,Debit Card,In-Store,N,REG-20
TXN-114270,02/09/2024,ST-006,,EMP-7127,Grocery,GR-004,Bagged Salad Mix,1,3.79,-3.79,,Cash,In-Store,Y,REG-5
TXN-538091,2022-11-10,ST-010,CUST-23468,EMP-3867,Grocery,GR-007,Pasta 1lb,2,1.79,3.58,,Credit Card,In-Store,N,REG-13
TXN-220247,24-Nov-2023,ST-010,CUST-98003,EMP-2926,Automotive,AU-405,Jumper Cables,2,26.99,53.98,0.1,Debit Card,Online,N,REG-2
TXN-228279,2023-10-02,ST-003,CUST-53795,EMP-8152,Automotive,AU-203,Windshield Washer Fluid,1,4.99,4.99,,Cash,In-Store,N,REG-7
TXN-208150,29-Nov-2023,ST-008,CUST-58752,,Home & Garden,HG-607,Laundry Detergent,1,9.44,9.44,0.3,Debit Card,Curbside Pickup,N,REG-10
TXN-346712,10-06-2024,ST-004,CUST-63003,EMP-7982,Electronics,EL-404,Laptop Stand,5,49.99,-249.95,,Credit Card,In-Store,Y,REG-16
TXN-653339,07-22-2024,ST-007,CUST-95581,EMP-8062,Pharmacy,PH-102,Vitamin D 100ct,1,12.99,12.99,,Debit Card,Curbside Pickup,N,REG-19
TXN-265923,08/09/2024,ST-006,CUST-31571,EMP-6854,Furniture,FU-405,TV Stand,3,119.99,359.97,,Debit Card,In-Store,N,REG-16
  TXN-601341,06-13-2022,ST-011,CUST-77593,EMP-8335,Beauty,BE-203,Mascara,3,8.99,26.97,,Gift Card,In-Store,N,REG-13
TXN-611987,2024-06-22,ST-006,CUST-21875,,Pharmacy,PH-001,Ibuprofen 200ct,1,7.99,7.99,0.2,Cash,In-Store,N,REG-20
TXN-795237,04-24-2023,ST-003,CUST-42015,EMP-4964,Clothing,CL-001,Men's Jeans,1,34.99,34.99,,Cash,Online,N,REG-3
TXN-226088,12/31/2023,ST-009,CUST-83004,EMP-3562,Clothing,CL-708,Baseball Cap,1,14.99,14.99,,Debit Card,Online,N,REG-6
TXN-264010,28-Jul-2024,ST-004,CUST-13381,EMP-8207,Grocery,GR-009,Frozen Pizza,2,6.39,12.78,0.2,EBT,In-Store,N,REG-4
TXN-852747,25-Sep-2023,ST-003,CUST-24541,EMP-2927,  Sports,SP-001,Yoga Mat,2,22.99,45.98,,Credit Card,In-Store,N,REG-14
TXN-764524,07-08-2022,ST-006,CUST-76441,EMP-7661,Electronics,EL-808,Gaming Controller,2,59.99,119.98,,Check,In-Store,N,REG-6
TXN-762360,07-Sep-2022,ST-011,CUST-65445,EMP-7436,Electronics,EL-404,Laptop Stand,3,34.99,104.97,0.3,Debit Card,In-Store,N,REG-3
TXN-188852,02-Jun-2024,ST-010,CUST-78675,EMP-9757,Electronics,EL-606,Smart Speaker,4,62.99,251.96,0.3,Debit Card,In-Store,N,REG-8
TXN-333885,06/18/2023,ST-004,CUST-74561,,Electronics,EL-707,"Tablet 10""",2,230.99,461.98,0.3,Debit Card,In-Store,N,REG-20
TXN-840734,2023-04-19,ST-003,CUST-71069,EMP-4388,Clothing,CL-203,Kids Hoodie,3,18.39,197.64,0.2,Credit Card,In-Store,N,REG-20
TXN-243650,02/03/2022,ST-007,CUST-64048,EMP-2189,Pharmacy,PH-102,Vitamin D 100ct,1,12.99,-12.99,,Credit Card,Online,Y,REG-7
TXN-110666,08/29/2023,ST-011,,EMP-8246,Automotive,AU-102,Car Air Freshener,2,3.49,6.98,,Cash,In-Store,N,REG-2
TXN-802664,09/03/2024,ST-007,CUST-23770,EMP-7352,Grocery,GR-001,Organic Whole Milk 1gal,4,5.49,21.96,,Debit Card,In-Store,N,REG-7
TXN-660885,2023-11-24,ST-001,CUST-98698,EMP-2415,PHARMACY,PH-102,Vitamin D 100ct,5,12.99,64.95,,Credit Card,In-Store,N,REG-8
TXN-142581,10-Jan-2024,ST-008,CUST-69892,EMP-6111,Clothing,CL-203,Kids Hoodie,2,20.69,41.38,0.1,Debit Card,In-Store,N,REG-4
TXN-104478,08-27-2023,ST-008 ,CUST-86184,EMP-4490,Automotive,AU-203,Windshield Washer Fluid,1,4.99,4.99,,Check,In-Store,N,REG-1
TXN-794709,15-Nov-2023,ST-005,CUST-77354,EMP-4881,Electronics,EL-505,Wireless Charger,1,25.49,25.49,0.15,Mobile Pay,In-Store,N,REG-8
TXN-225794,06-Jan-2024,ST-010,CUST-86357,EMP-8693,Furniture,FU-405,TV Stand,1,119.99,119.99,,Check,In-Store,N,REG-6
TXN-786179,07-02-2023,ST-004,CUST-66625,,Pharmacy,PH-102,Vitamin D 100ct,1,12.34,12.34,,Debit Card,Online,N,REG-19
TXN-762854,07/15/2022,ST-003,CUST-17743,EMP-8304,Electronics,EL-102,Bluetooth Headphones,5,79.99,399.95,,Credit Card,In-Store,N,REG-2
TXN-761618,2022-01-19,ST-008,,EMP-6116,Grocery,GR-003,Chicken Breast 3lb,5,9.59,47.95,0.2,Debit Card,In-Store,N,REG-8
TXN-307873,09-21-2023,ST-002,CUST-31808,EMP-1362,Beauty,BE-001,Shampoo 16oz,5,5.59,27.95,0.2,Debit Card,In-Store,N,REG-8
TXN-795200,27-Aug-2022,ST-007,CUST-96122,EMP-5552,Automotive,AU-001,Motor Oil 5qt,1,17.49,17.49,0.3,Debit Card,Online,N,
TXN-209466,07/24/2023,ST-005,CUST-13642,EMP-2722,Electronics,EL-102,Bluetooth Headphones,1,75.99,75.99,0.05,Debit Card,In-Store,N,REG-12
TXN-340698,2023-10-26,ST-010,CUST-80809,EMP-4855,Automotive,AU-304,Car Phone Mount,4,11.99,47.96,0.2,Gift Card,In-Store,N,REG-8
TXN-600356,10/07/2024,ST-006,CUST-18571,EMP-1230,Toys,TY-001,LEGO City Set,5,49.99,249.95,,Cash,In-Store,N,REG-3
TXN-631265,03-19-2024,ST-003,CUST-55188,,Sports,SP-102,Dumbbells 20lb pair,2,40.49,80.98,0.1,Credit Card,In-Store,N,REG-1
TXN-138768,2023-02-09,ST-005,CUST-19684,EMP-7932,Sports,SP-405,Jump Rope,4,8.54,34.16,0.05,Mobile Pay,In-Store,N,REG-17
TXN-410668,02/28/2023,ST-002,CUST-59827,EMP-4799,Sports,SP-405,Jump Rope,1,8.09,8.09,0.1,Gift Card,In-Store,N,REG-16
TXN-509718,2024-06-21,ST-008,CUST-28314,EMP-7744,Toys,TY-001,LEGO City Set,2,37.49,74.98,0.25,Debit Card,Online,N,
TXN-518572,11/22/2023,ST-011,CUST-28574,EMP-2958,Furniture,FU-304,Storage Ottoman,1,38.49,38.49,0.3,Mobile Pay,In-Store,N,REG-20
TXN-187078,2024-12-07,ST-002,CUST-76184,EMP-1169,Beauty,BE-102,Face Moisturizer,4,14.99,59.96,,Debit Card,In-Store,N,REG-19
TXN-796657,2022-07-05,ST-010,,EMP-1001,  Pharmacy,PH-102,Vitamin D 100ct,1,10.39,10.39,0.2,Mobile Pay,Curbside Pickup,N,REG-5
TXN-159570,10-15-2022,ST-007,CUST-41527,,Sports,SP-102,Dumbbells 20lb pair,5,44.99,224.95,,Credit Card,In-Store,N,REG-11
TXN-864903,23-Feb-2022,ST-003,CUST-12586,EMP-3497,Pharmacy,PH-405,Hand Sanitizer 8oz,1,2.79,2.79,0.3,Debit Card,In-Store,N,REG-5
TXN-240150,06/13/2024,  ST-003 ,CUST-82379,EMP-4591,Furniture,FU-001,Folding Chair,4,27.99,111.96,0.2,Check,In-Store,N,REG-6
TXN-281883,08-07-2022,ST-010,,EMP-6056,Home & Garden,HG-304,Picture Frame 8x10,1,7.19,7.19,0.1,Credit Card,In-Store,N,REG-2
TXN-461018,04/01/2023,ST-005,CUST-53318,EMP-3977,Clothing,CL-405,Winter Jacket,3,62.99,188.97,0.3,Debit Card,In-Store,N,REG-8
TXN-463108,06-Aug-2022,ST-009,CUST-11602,EMP-3109,Beauty,BE-506,Razor 4pk,4,8.99,35.96,0.25,Gift Card,In-Store,N,REG-16
TXN-210825,2024-08-01,ST-009,CUST-97209,EMP-5251,Pharmacy,PH-001,Ibuprofen 200ct,4,6.99,27.96,0.3,Credit Card,In-Store,N,REG-15
TXN-459434,2024-06-25,ST-010,CUST-35167,EMP-7157,Automotive,AU-102,Car Air Freshener,4,2.97,11.88,0.15,Mobile Pay,In-Store,N,REG-6
TXN-574523,2022-06-23,ST-010,CUST-99393,EMP-9025,Sports,SP-405,Jump Rope,2,8.99,17.98,,Debit Card,In-Store,N,
TXN-545267,11/01/2022,ST-005,CUST-63754,EMP-5913,Toys,TY-102,Barbie Doll,1,13.49,13.49,0.1,Credit Card,In-Store,N,REG-12
TXN-237807,17-Jan-2024,ST-011,CUST-19588,EMP-5737,Grocery,GR-002,White Bread,1,2.39,2.39,,Debit Card,Online,N,REG-17
TXN-897537,11/19/2024,ST-005,CUST-42046,EMP-7671,GROCERY,GR-007,Pasta 1lb,3,1.79,-5.37,,Credit Card,In-Store,Y,REG-3
TXN-470350,02-06-2024,ST-011,CUST-97350,EMP-6973,Grocery,GR-012,Cereal 18oz,3,4.29,12.87,,Debit Card,Online,N,REG-5
TXN-700089,13-Jul-2024,ST-006,CUST-84138,EMP-8129,Grocery,GR-005,Orange Juice 64oz,5,4.49,22.45,,Debit Card,Curbside Pickup,N,REG-10
TXN-908244,07/11/2022,ST-004 ,CUST-60315,EMP-7651,Electronics,EL-707,"Tablet 10""",1,329.99,329.99,,Cash,Online,N,REG-17
  TXN-206291,01/22/2024,ST-004,CUST-84922,EMP-2923,Toys,TY-102,Barbie Doll,1,11.24,-11.24,0.25,Cash,In-Store,Y,
TXN-473637,01-16-2022,ST-003,CUST-63261,EMP-6415,Beauty,BE-304,  Lip Balm 3pk,2,4.99,9.98,,Cash,Online,N,REG-15
TXN-128777,27-Apr-2022,ST-001,CUST-60108,EMP-5282,Beauty,BE-001,Shampoo 16oz,5,6.99,34.95,,Debit Card,In-Store,N,REG-11
TXN-554187,11-16-2022,ST-003,CUST-55500,EMP-2426,Clothing,CL-203,Kids Hoodie,3,17.24,51.72,0.25,Cash,In-Store,N,REG-1
TXN-173765,28-Jul-2024,ST-005,CUST-77661,,Automotive,AU-102,Car Air Freshener,3,2.79,8.37,0.2,Debit Card,In-Store,N,REG-4
TXN-115017,09-Apr-2022,ST-011,CUST-31218,EMP-1191,Electronics,EL-606,Smart Speaker,5,85.49,427.45,0.05,Cash,In-Store,N,REG-9
TXN-602769,2024-10-05,ST-001,CUST-10240,EMP-8052,Sports,SP-304,Resistance Bands,4,12.99,51.96,,Credit Card,Online,N,REG-13
TXN-829472,07/07/2024,ST-002,CUST-66332,EMP-5668,Home & Garden,HG-203,Scented Candle,2,11.69,23.38,,Credit Card,In-Store,N,REG-8
TXN-715202,22-Sep-2022,ST-009,CUST-92427,,Grocery,GR-011,Butter 1lb,1,3.99,3.99,0.2,Credit Card,Online,N,REG-7
TXN-463488,20-Aug-2024,ST-009,CUST-59250,EMP-1712,Electronics,EL-102,Bluetooth Headphones,2,59.99,119.98,0.25,Cash,In-Store,N,REG-15
TXN-563011,16-Sep-2022,ST-009,CUST-41909,EMP-3650,Automotive,AU-001,Motor Oil 5qt,1,24.99,24.99,,Mobile Pay,In-Store,N,REG-10
TXN-130959,08/28/2022,ST-011,,EMP-5619,Clothing,CL-405,Winter Jacket,1,76.49,76.49,0.15,Credit Card,In-Store,N,REG-17
TXN-112088,06-26-2023,ST-001,CUST-39411,EMP-5236,Clothing,CL-203,Kids Hoodie,3,16.09,48.27,0.3,Cash,In-Store,N,
TXN-619142,2022-10-07,ST-001,CUST-35251,EMP-9908,Automotive,AU-304,Car Phone Mount,4,11.24,44.96,0.25,Debit Card,In-Store,N,REG-8
TXN-477403,14-Feb-2024,ST-008,CUST-64214,EMP-7294,Grocery,GR-009,Frozen Pizza,5,6.79,33.95,0.15,Credit Card,In-Store,N,REG-2
TXN-680016,08-15-2022,ST-012,CUST-62760,EMP-6497,Toys,TY-203,Nerf Gun,5,22.49,112.45,0.1,Mobile Pay,Curbside Pickup,N,REG-7
TXN-302906,06-15-2023,ST-003,CUST-39064,EMP-8366,  Electronics,EL-404,Laptop Stand,4,49.99,199.96,,Credit Card,Online,N,REG-9
TXN-266399,09-Nov-2023,ST-007,CUST-24441,,Toys,TY-506,RC Car,1,39.99,39.99,,Check,Curbside Pickup,N,REG-16
TXN-192564,14-Sep-2024,ST-011,CUST-66598,EMP-2515,Electronics,EL-201,iPhone Case,3,19.99,59.97,,Credit Card,Curbside Pickup,N,REG-5
TXN-651621,12/01/2023,ST-002,CUST-18613,EMP-6977,Sports,SP-405,Jump Rope,1,7.1900,7.19,0.2,Debit Card,In-Store,N,REG-8
